Country,EdLevel,YearsCodePro,Salary,lat,lon
United Kingdom,Bachelor’s degree,2.0,52769.0,53.91477348053706,-2.8531353951805545
United Kingdom,Bachelor’s degree,3.0,62820.0,53.91477348053706,-2.8531353951805545
France,Master’s degree,10.0,53322.0,42.46070432663372,-2.8766966992706267
United Kingdom,Post grad,14.0,50256.0,53.91477348053706,-2.8531353951805545
India,Bachelor’s degree,7.0,28374.0,22.92500640740852,79.59370376325381
France,Master’s degree,7.0,42657.0,42.46070432663372,-2.8766966992706267
Germany,Less than a Bachelors,18.0,122640.0,51.13372269040778,10.288485092742851
Netherlands,Bachelor’s degree,11.0,56856.0,52.298700374441786,5.512217100965399
United Kingdom,Post grad,8.0,106793.0,53.91477348053706,-2.8531353951805545
Poland,Bachelor’s degree,6.0,47172.0,52.14826021933187,19.31101430844868
United Kingdom,Master’s degree,12.0,91717.0,53.91477348053706,-2.8531353951805545
Norway,Master’s degree,20.0,110000.0,69.15685630975351,15.468119955206761
France,Master’s degree,11.0,47990.0,42.46070432663372,-2.8766966992706267
Russia,Less than a Bachelors,0.5,18708.0,61.98084075071274,96.87522325596434
Switzerland,Master’s degree,3.0,113761.0,46.79173768366762,8.118300613385486
India,Bachelor’s degree,2.0,70572.0,22.92500640740852,79.59370376325381
France,Master’s degree,8.0,58654.0,42.46070432663372,-2.8766966992706267
Germany,Bachelor’s degree,4.0,38392.0,51.13372269040778,10.288485092742851
United States of America,Bachelor’s degree,0.5,125000.0,45.70562800215178,-112.5994359115045
Germany,Less than a Bachelors,10.0,61896.0,51.13372269040778,10.288485092742851
Greece,Master’s degree,6.0,29436.0,39.066715899713955,22.719813447095053
Slovenia,Bachelor’s degree,8.0,45857.0,46.12542205901039,14.938152320795732
Spain,Bachelor’s degree,10.0,149301.0,40.348656106226734,-3.6170206023873743
United Kingdom,Bachelor’s degree,14.0,62820.0,53.91477348053706,-2.8531353951805545
Romania,Bachelor’s degree,20.0,46596.0,45.857101035738005,24.943252494635377
Italy,Less than a Bachelors,5.0,28794.0,42.751183052964265,12.140788372235871
Sweden,Master’s degree,12.0,85320.0,62.811484968080336,16.59626584684802
United Kingdom,Less than a Bachelors,37.0,56538.0,53.91477348053706,-2.8531353951805545
Italy,Master’s degree,12.0,53322.0,42.751183052964265,12.140788372235871
France,Less than a Bachelors,6.0,55455.0,42.46070432663372,-2.8766966992706267
Slovenia,Bachelor’s degree,5.0,42876.0,46.12542205901039,14.938152320795732
Ukraine,Bachelor’s degree,9.0,38580.0,48.97301760592337,31.369528906580406
Germany,Less than a Bachelors,3.0,70385.0,51.13372269040778,10.288485092742851
France,Master’s degree,10.0,49056.0,42.46070432663372,-2.8766966992706267
Italy,Less than a Bachelors,11.0,53322.0,42.751183052964265,12.140788372235871
France,Master’s degree,3.0,37005.0,42.46070432663372,-2.8766966992706267
United Kingdom,Bachelor’s degree,8.0,106793.0,53.91477348053706,-2.8531353951805545
Israel,Bachelor’s degree,2.0,112452.0,31.4849193900197,35.003851206429005
France,Master’s degree,11.0,95979.0,42.46070432663372,-2.8766966992706267
Netherlands,Master’s degree,10.0,60787.0,52.298700374441786,5.512217100965399
Slovenia,Master’s degree,5.0,61428.0,46.12542205901039,14.938152320795732
Spain,Master’s degree,2.0,29860.0,40.348656106226734,-3.6170206023873743
Sweden,Bachelor’s degree,3.0,54852.0,62.811484968080336,16.59626584684802
United Kingdom,Less than a Bachelors,0.5,22615.0,53.91477348053706,-2.8531353951805545
Austria,Less than a Bachelors,3.0,26880.0,47.6139487927463,14.076158884337072
Poland,Master’s degree,9.0,30528.0,52.14826021933187,19.31101430844868
France,Master’s degree,9.0,42657.0,42.46070432663372,-2.8766966992706267
India,Bachelor’s degree,4.0,32372.0,22.92500640740852,79.59370376325381
India,Bachelor’s degree,6.0,23215.0,22.92500640740852,79.59370376325381
France,Post grad,4.0,33276.0,42.46070432663372,-2.8766966992706267
Switzerland,Less than a Bachelors,1.0,65772.0,46.79173768366762,8.118300613385486
Sweden,Master’s degree,9.0,57288.0,62.811484968080336,16.59626584684802
Norway,Bachelor’s degree,11.0,98520.0,69.15685630975351,15.468119955206761
France,Master’s degree,14.0,65053.0,42.46070432663372,-2.8766966992706267
Bulgaria,Master’s degree,3.0,39264.0,42.7531187620217,25.19511095327711
India,Bachelor’s degree,5.0,216672.0,22.92500640740852,79.59370376325381
Belgium,Master’s degree,27.0,90647.0,50.65244095902296,4.580834113854935
United Kingdom,Less than a Bachelors,7.0,100511.0,53.91477348053706,-2.8531353951805545
Poland,Post grad,6.0,61056.0,52.14826021933187,19.31101430844868
Germany,Less than a Bachelors,6.0,44796.0,51.13372269040778,10.288485092742851
United Kingdom,Bachelor’s degree,4.0,69102.0,53.91477348053706,-2.8531353951805545
Germany,Bachelor’s degree,1.0,55452.0,51.13372269040778,10.288485092742851
Sweden,Bachelor’s degree,9.0,15237.0,62.811484968080336,16.59626584684802
Ukraine,Bachelor’s degree,2.0,10968.0,48.97301760592337,31.369528906580406
Austria,Less than a Bachelors,9.0,90647.0,47.6139487927463,14.076158884337072
France,Master’s degree,0.5,14076.0,42.46070432663372,-2.8766966992706267
United Kingdom,Bachelor’s degree,5.0,61563.0,53.91477348053706,-2.8531353951805545
France,Master’s degree,6.0,40098.0,42.46070432663372,-2.8766966992706267
Spain,Bachelor’s degree,10.0,53322.0,40.348656106226734,-3.6170206023873743
Spain,Less than a Bachelors,13.0,31993.0,40.348656106226734,-3.6170206023873743
Germany,Bachelor’s degree,2.0,66540.0,51.13372269040778,10.288485092742851
Australia,Bachelor’s degree,22.0,137296.0,-25.730654779726077,134.50277547536595
Romania,Master’s degree,4.0,45300.0,45.857101035738005,24.943252494635377
Pakistan,Bachelor’s degree,7.0,17952.0,29.973460025547393,69.41399806318127
Spain,Master’s degree,5.0,47990.0,40.348656106226734,-3.6170206023873743
Austria,Bachelor’s degree,11.0,42657.0,47.6139487927463,14.076158884337072
France,Master’s degree,6.0,55455.0,42.46070432663372,-2.8766966992706267
France,Master’s degree,5.0,31356.0,42.46070432663372,-2.8766966992706267
United Kingdom,Post grad,4.0,124383.0,53.91477348053706,-2.8531353951805545
Finland,Less than a Bachelors,3.0,48624.0,64.50409403963651,26.211764610296353
France,Bachelor’s degree,14.0,95979.0,42.46070432663372,-2.8766966992706267
Japan,Bachelor’s degree,4.0,32940.0,37.66311081170466,138.06496213270776
Romania,Bachelor’s degree,10.0,38388.0,45.857101035738005,24.943252494635377
Ireland,Bachelor’s degree,0.5,79983.0,53.18059120995006,-8.010236544877012
Finland,Master’s degree,13.0,63984.0,64.50409403963651,26.211764610296353
United Kingdom,Bachelor’s degree,14.0,163331.0,53.91477348053706,-2.8531353951805545
Norway,Bachelor’s degree,28.0,87108.0,69.15685630975351,15.468119955206761
Austria,Less than a Bachelors,5.0,71665.0,47.6139487927463,14.076158884337072
France,Master’s degree,0.5,63984.0,42.46070432663372,-2.8766966992706267
France,Less than a Bachelors,1.0,31993.0,42.46070432663372,-2.8766966992706267
Germany,Bachelor’s degree,6.0,74651.0,51.13372269040778,10.288485092742851
United States of America,Bachelor’s degree,7.0,120000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,25.0,106793.0,53.91477348053706,-2.8531353951805545
Germany,Master’s degree,13.0,74220.0,51.13372269040778,10.288485092742851
Germany,Bachelor’s degree,12.0,70385.0,51.13372269040778,10.288485092742851
France,Master’s degree,1.0,35299.0,42.46070432663372,-2.8766966992706267
Ukraine,Bachelor’s degree,6.0,40608.0,48.97301760592337,31.369528906580406
Hungary,Less than a Bachelors,7.0,54388.0,47.19995117195427,19.357628627745918
United Kingdom,Master’s degree,5.0,125639.0,53.91477348053706,-2.8531353951805545
Finland,Bachelor’s degree,10.0,57588.0,64.50409403963651,26.211764610296353
Slovenia,Less than a Bachelors,22.0,63984.0,46.12542205901039,14.938152320795732
Italy,Master’s degree,7.0,40525.0,42.751183052964265,12.140788372235871
Germany,Master’s degree,7.0,55988.0,51.13372269040778,10.288485092742851
Spain,Master’s degree,10.0,37325.0,40.348656106226734,-3.6170206023873743
Spain,Less than a Bachelors,10.0,85315.0,40.348656106226734,-3.6170206023873743
Italy,Master’s degree,2.0,24312.0,42.751183052964265,12.140788372235871
India,Bachelor’s degree,3.0,12897.0,22.92500640740852,79.59370376325381
United Kingdom,Post grad,10.0,77896.0,53.91477348053706,-2.8531353951805545
Netherlands,Bachelor’s degree,10.0,100245.0,52.298700374441786,5.512217100965399
India,Bachelor’s degree,4.0,42561.0,22.92500640740852,79.59370376325381
Ukraine,Bachelor’s degree,3.0,32496.0,48.97301760592337,31.369528906580406
South Africa,Bachelor’s degree,22.0,90276.0,-28.947033259979115,25.048013879861678
Finland,Bachelor’s degree,3.0,38388.0,64.50409403963651,26.211764610296353
Slovenia,Bachelor’s degree,6.0,72300.0,46.12542205901039,14.938152320795732
Hungary,Bachelor’s degree,1.0,22764.0,47.19995117195427,19.357628627745918
India,Master’s degree,2.0,82032.0,22.92500640740852,79.59370376325381
Norway,Bachelor’s degree,12.0,51876.0,69.15685630975351,15.468119955206761
Portugal,Bachelor’s degree,12.0,34126.0,39.63404977497817,-8.055765588295687
United Kingdom,Bachelor’s degree,10.0,87948.0,53.91477348053706,-2.8531353951805545
United Kingdom,Less than a Bachelors,26.0,90460.0,53.91477348053706,-2.8531353951805545
Ukraine,Master’s degree,16.0,55644.0,48.97301760592337,31.369528906580406
Spain,Master’s degree,10.0,95979.0,40.348656106226734,-3.6170206023873743
Turkey,Less than a Bachelors,30.0,15036.0,39.06837194061471,35.116900150938406
Bulgaria,Bachelor’s degree,8.0,71976.0,42.7531187620217,25.19511095327711
Portugal,Master’s degree,15.0,25596.0,39.63404977497817,-8.055765588295687
Germany,Bachelor’s degree,4.0,56521.0,51.13372269040778,10.288485092742851
Germany,Bachelor’s degree,5.0,58654.0,51.13372269040778,10.288485092742851
Spain,Master’s degree,12.0,37325.0,40.348656106226734,-3.6170206023873743
Portugal,Bachelor’s degree,5.0,69318.0,39.63404977497817,-8.055765588295687
Lithuania,Master’s degree,8.0,54388.0,55.284319484766066,23.88064027584349
Switzerland,Bachelor’s degree,5.0,113761.0,46.79173768366762,8.118300613385486
Austria,Bachelor’s degree,4.0,40956.0,47.6139487927463,14.076158884337072
Germany,Less than a Bachelors,15.0,90647.0,51.13372269040778,10.288485092742851
Germany,Post grad,5.0,90647.0,51.13372269040778,10.288485092742851
Slovenia,Bachelor’s degree,7.0,51192.0,46.12542205901039,14.938152320795732
India,Master’s degree,15.0,21925.0,22.92500640740852,79.59370376325381
India,Bachelor’s degree,9.0,222864.0,22.92500640740852,79.59370376325381
Germany,Less than a Bachelors,3.0,43511.0,51.13372269040778,10.288485092742851
Germany,Less than a Bachelors,3.0,58872.0,51.13372269040778,10.288485092742851
Greece,Master’s degree,10.0,37325.0,39.066715899713955,22.719813447095053
Finland,Less than a Bachelors,25.0,85315.0,64.50409403963651,26.211764610296353
Germany,Less than a Bachelors,16.0,53748.0,51.13372269040778,10.288485092742851
Switzerland,Less than a Bachelors,18.0,113761.0,46.79173768366762,8.118300613385486
Germany,Less than a Bachelors,2.0,38388.0,51.13372269040778,10.288485092742851
Spain,Less than a Bachelors,16.0,37325.0,40.348656106226734,-3.6170206023873743
Finland,Bachelor’s degree,2.0,41232.0,64.50409403963651,26.211764610296353
India,Master’s degree,3.0,61908.0,22.92500640740852,79.59370376325381
Australia,Less than a Bachelors,16.0,212313.0,-25.730654779726077,134.50277547536595
India,Less than a Bachelors,0.5,16766.0,22.92500640740852,79.59370376325381
United Kingdom,Master’s degree,4.0,48999.0,53.91477348053706,-2.8531353951805545
Russia,Master’s degree,3.0,14544.0,61.98084075071274,96.87522325596434
Spain,Bachelor’s degree,1.0,17063.0,40.348656106226734,-3.6170206023873743
United Kingdom,Bachelor’s degree,2.0,110563.0,53.91477348053706,-2.8531353951805545
Netherlands,Bachelor’s degree,14.0,181294.0,52.298700374441786,5.512217100965399
Brazil,Bachelor’s degree,7.0,31164.0,-10.806773643498916,-53.05434003576711
Spain,Less than a Bachelors,1.0,230352.0,40.348656106226734,-3.6170206023873743
Romania,Bachelor’s degree,4.0,23292.0,45.857101035738005,24.943252494635377
Sweden,Master’s degree,22.0,73140.0,62.811484968080336,16.59626584684802
Germany,Bachelor’s degree,9.0,70385.0,51.13372269040778,10.288485092742851
France,Master’s degree,3.0,42657.0,42.46070432663372,-2.8766966992706267
Germany,Master’s degree,10.0,106644.0,51.13372269040778,10.288485092742851
Italy,Master’s degree,4.0,28794.0,42.751183052964265,12.140788372235871
United Kingdom,Bachelor’s degree,5.0,50256.0,53.91477348053706,-2.8531353951805545
Bulgaria,Master’s degree,14.0,32712.0,42.7531187620217,25.19511095327711
Australia,Bachelor’s degree,2.0,92002.0,-25.730654779726077,134.50277547536595
Portugal,Master’s degree,8.0,23513.0,39.63404977497817,-8.055765588295687
United Kingdom,Master’s degree,21.0,119357.0,53.91477348053706,-2.8531353951805545
Turkey,Bachelor’s degree,9.0,27060.0,39.06837194061471,35.116900150938406
Austria,Bachelor’s degree,12.0,74651.0,47.6139487927463,14.076158884337072
United States of America,Bachelor’s degree,12.0,134000.0,45.70562800215178,-112.5994359115045
Netherlands,Master’s degree,4.0,58654.0,52.298700374441786,5.512217100965399
Canada,Bachelor’s degree,2.0,70276.0,61.46907614534896,-98.14238137209708
Slovenia,Less than a Bachelors,3.0,31356.0,46.12542205901039,14.938152320795732
United Kingdom,Master’s degree,15.0,213587.0,53.91477348053706,-2.8531353951805545
Australia,Bachelor’s degree,1.0,56617.0,-25.730654779726077,134.50277547536595
United Kingdom,Bachelor’s degree,14.0,113075.0,53.91477348053706,-2.8531353951805545
Spain,Less than a Bachelors,5.0,33060.0,40.348656106226734,-3.6170206023873743
Sweden,Less than a Bachelors,15.0,97512.0,62.811484968080336,16.59626584684802
France,Master’s degree,7.0,76783.0,42.46070432663372,-2.8766966992706267
Slovenia,Less than a Bachelors,4.0,26880.0,46.12542205901039,14.938152320795732
Sweden,Master’s degree,7.0,53628.0,62.811484968080336,16.59626584684802
Germany,Master’s degree,8.0,83182.0,51.13372269040778,10.288485092742851
United Kingdom,Master’s degree,6.0,100511.0,53.91477348053706,-2.8531353951805545
Norway,Master’s degree,3.0,83483.0,69.15685630975351,15.468119955206761
Bulgaria,Less than a Bachelors,4.0,45804.0,42.7531187620217,25.19511095327711
Australia,Master’s degree,13.0,70771.0,-25.730654779726077,134.50277547536595
Ukraine,Bachelor’s degree,5.0,36000.0,48.97301760592337,31.369528906580406
Austria,Master’s degree,2.0,39036.0,47.6139487927463,14.076158884337072
Serbia,Bachelor’s degree,7.0,23424.0,44.23303653365162,20.819651926382583
Germany,Master’s degree,1.0,51828.0,51.13372269040778,10.288485092742851
Sweden,Bachelor’s degree,16.0,53880.0,62.811484968080336,16.59626584684802
Turkey,Master’s degree,12.0,11280.0,39.06837194061471,35.116900150938406
Brazil,Bachelor’s degree,14.0,34896.0,-10.806773643498916,-53.05434003576711
Portugal,Master’s degree,6.0,31993.0,39.63404977497817,-8.055765588295687
Sweden,Bachelor’s degree,4.0,44436.0,62.811484968080336,16.59626584684802
Poland,Master’s degree,8.0,55500.0,52.14826021933187,19.31101430844868
Spain,Post grad,33.0,106644.0,40.348656106226734,-3.6170206023873743
Germany,Master’s degree,7.0,63986.0,51.13372269040778,10.288485092742851
United Kingdom,Bachelor’s degree,10.0,103024.0,53.91477348053706,-2.8531353951805545
Germany,Less than a Bachelors,8.0,72504.0,51.13372269040778,10.288485092742851
Germany,Bachelor’s degree,7.0,81049.0,51.13372269040778,10.288485092742851
Romania,Master’s degree,17.0,90588.0,45.857101035738005,24.943252494635377
France,Master’s degree,2.0,58654.0,42.46070432663372,-2.8766966992706267
Sweden,Bachelor’s degree,5.0,49368.0,62.811484968080336,16.59626584684802
Poland,Master’s degree,7.0,45792.0,52.14826021933187,19.31101430844868
Germany,Master’s degree,3.0,55455.0,51.13372269040778,10.288485092742851
Sweden,Master’s degree,8.0,76788.0,62.811484968080336,16.59626584684802
France,Master’s degree,1.0,47990.0,42.46070432663372,-2.8766966992706267
France,Master’s degree,4.0,47990.0,42.46070432663372,-2.8766966992706267
United Kingdom,Post grad,38.0,89204.0,53.91477348053706,-2.8531353951805545
Norway,Bachelor’s degree,1.0,67409.0,69.15685630975351,15.468119955206761
Israel,Less than a Bachelors,12.0,154248.0,31.4849193900197,35.003851206429005
Germany,Master’s degree,30.0,63984.0,51.13372269040778,10.288485092742851
France,Master’s degree,10.0,79983.0,42.46070432663372,-2.8766966992706267
Serbia,Bachelor’s degree,4.0,13620.0,44.23303653365162,20.819651926382583
Slovenia,Master’s degree,4.0,22395.0,46.12542205901039,14.938152320795732
Germany,Master’s degree,17.0,68252.0,51.13372269040778,10.288485092742851
Sweden,Less than a Bachelors,11.0,57288.0,62.811484968080336,16.59626584684802
